price,bedroom,hsize,lsize,location,facility
1200000000 ,3,125,126,Blimbing,9.0
5000000000 ,3,250,277,Malang,
1500000000 ,3,100,135,Dau,8.0
1500000000 ,4,160,91,Lowokwaru,7.0
475000000 ,2,84,84,Dau,
2700000000 ,3,140,261,Lowokwaru,6.0
2500000000 ,4,220,280,Blimbing,
15000000000 ,1,500,549,Klojen,
219000000 ,2,36,66,Ploso,
7750000000 ,4,300,250,Malang,
325000000 ,2,60,60,Malang,1.0
2580000000 ,4,260,157,Lowokwaru,
9800000000 ,14,450,505,Malang,
3500000000 ,8,375,220,Blimbing,
6500000000 ,4,350,289,Buah-Buahan,
675000000 ,3,70,103,Blimbing,
1000000000 ,2,80,107,Blimbing,
950000000 ,2,200,127,Karangbesuki,5.0
650000000 ,3,110,54,Tunjungsekar,
300000000 ,2,48,60,Arjowinangun,4.0
225000000 ,2,36,60,Singosari,
400000000 ,2,33,60,Dau,
575000000 ,3,140,86,Kedungkandang,
650000000 ,5,160,96,Pakis,
950000000 ,3,120,99,Blimbing,
3050000000 ,3,150,183,Lowokwaru,
5000000000 ,4,167,673,Lowokwaru,
442000000 ,2,50,78,Tlogowaru,6.0
1500000000 ,3,100,135,Dau,8.0
170000000 ,2,28,60,Ploso,
1600000000 ,3,125,125,Klojen,3.0
330000000 ,2,36,60,Kedungkandang,22.0
450000000 ,2,45,60,Merjosari,7.0
1800000000 ,3,145,180,Klojen,
1700000000 ,6,500,926,Lowokwaru,
8000000000 ,3,350,641,Blimbing,
15000000000 ,49,1000,700,Blimbing,
3250000000 ,4,270,215,malang,
669000000 ,2,48,78,Sukun,2.0
16000000000 ,8,700,500,Sukun,13.0
3700000000 ,5,300,200,Lowokwaru,4.0
990000000 ,3,100,72,Sukun,2.0
1700000000 ,5,400,985,Blimbing,5.0
5000000000 ,3,410,270,Lowokwaru,
550000000 ,3,125,68,Singosari,
625000000 ,3,47,121,Lowokwaru,4.0
650000000 ,4,150,93,Malang,1.0
1900000000 ,14,180,180,Lowokwaru,
795000000 ,2,70,83,Blimbing,
1600000000 ,3,140,116,Lowokwaru,
950000000 ,2,200,127,Karangbesuki,5.0
950000000 ,2,65,84,Malang,
160000000 ,2,30,60,Pakisaji,2.0
790000000 ,3,70,98,Blimbing,
135000000 ,2,36,60,Sukun,
885000000 ,3,130,100,Klojen,2.0
1900000000 ,4,150,170,Lowokwaru,
200000000 ,2,36,72,Wagir,7.0
799000000 ,4,160,84,Blimbing,
1150000000 ,3,120,145,Pakis,4.0
5500000000 ,6,350,620,Sukun,
3500000000 ,5,200,4884,Malang,
4500000000 ,5,250,580,Lowokwaru,4.0
325000000 ,2,36,75,Blimbing,6.0
12500000000 ,3,225,528,Penanggungan,
1200000000 ,3,136,136,Pakis,
350000000 ,2,38,60,Dau,
990000000 ,3,100,72,Sukun,2.0
750000000 ,2,55,84,Blimbing,
1700000000 ,5,400,985,Blimbing,5.0
670000000 ,3,60,60,Malang,6.0
1600000000 ,3,114,114,Pakis,
750000000 ,2,105,105,Sukun,
375000000 ,3,65,90,Ploso,
290000000 ,2,36,55,Ploso,
1200000000 ,2,70,120,Klojen,
1600000000 ,3,140,116,Lowokwaru,
975000000 ,3,77,97,Lowokwaru,7.0
425000000 ,2,45,81,Malang,
1800000000 ,5,270,135,Malang,
1800000000 ,3,120,240,Blimbing,9.0
1200000000 ,2,120,108,Blimbing,
3200000000 ,3,200,216,Lowokwaru,
950000000 ,3,90,124,Blimbing,
295000000 ,2,42,70,Kedungkandang,
400000000 ,3,50,63,Lowokwaru,
565000000 ,2,43,70,Blimbing,3.0
1600000000 ,3,98,136,Blimbing,
490500000 ,2,50,55,Madu,
1200000000 ,3,105,84,Lowokwaru,
3200000000 ,2,230,264,Blimbing,
975000000 ,2,70,90,Malang,
5500000000 ,5,280,407,Blimbing,2.0
5000000000 ,4,350,396,Klojen,4.0
1000000000 ,5,90,175,Blimbing,
12000000000 ,6,500,500,Sukun,
300000000 ,2,36,72,Pakis,
550000000 ,3,65,81,Merjosari,
7000000000 ,5,350,400,Sukun,3.0
1600000000 ,4,250,180,Blimbing,1.0
725000000 ,3,75,79,Blimbing,
375000000 ,2,40,85,Lesanpuro,
550000000 ,3,90,119,Pakis,
465000000 ,3,50,83,Dau,7.0
5550000900 ,6,200,338,Lowokwaru,
530000000 ,2,48,60,Tunggulwulung,6.0
250000000 ,2,30,75,malang,9.0
282000000 ,2,30,60,Sukun,
1250000000 ,3,100,130,Lowokwaru,
1059000000 ,2,75,100,Bunulrejo,5.0
900000000 ,2,45,136,Lowokwaru,
399000000 ,2,55,78,Lowokwaru,1.0
5000000000 ,3,410,270,Lowokwaru,
199000000 ,1,21,66,Madu,7.0
1480000000 ,3,170,198,Blimbing,
750000000 ,3,144,234,PAKIS,
2000000000 ,12,200,110,Lowokwaru,6.0
499500000 ,2,50,60,Hatta,
600000000 ,65,71,71,Pandanwangi,
519000000 ,3,70,70,Dinoyo,9.0
2600000000 ,5,180,168,Araya,
900000000 ,3,100,120,Blimbing,
3100000000 ,3,275,225,Blimbing,
5000000000 ,4,350,396,Klojen,4.0
1000000000 ,5,90,175,Blimbing,
300000000 ,2,36,72,Pakis,
325000000 ,2,36,75,Blimbing,6.0
550000000 ,3,65,81,Merjosari,
7000000000 ,5,350,400,Sukun,3.0
1600000000 ,4,250,180,Blimbing,1.0
600000000 ,2,45,86,Blimbing,2.0
725000000 ,3,75,79,Blimbing,
375000000 ,2,40,85,Lesanpuro,
550000000 ,3,90,119,Pakis,
375000000 ,3,65,90,Ploso,
465000000 ,3,50,83,Dau,7.0
530000000 ,2,48,60,Tunggulwulung,6.0
250000000 ,2,30,75,malang,9.0
3500000000 ,8,220,375,Blimbing,
1250000000 ,3,100,130,Lowokwaru,
1059000000 ,2,75,100,Bunulrejo,5.0
900000000 ,2,45,136,Lowokwaru,
399000000 ,2,55,78,Lowokwaru,1.0
5000000000 ,3,410,270,Lowokwaru,
1480000000 ,3,170,198,Blimbing,
750000000 ,3,144,234,PAKIS,
2000000000 ,12,200,110,Lowokwaru,6.0
499500000 ,2,50,60,Hatta,
7200000000 ,19,666,1251,Malang,1.0
2600000000 ,5,180,168,Araya,
900000000 ,3,100,120,Blimbing,
450000000 ,2,36,73,Blimbing,6.0
3100000000 ,3,275,225,Blimbing,
650000000 ,2,80,91,Malang,
2000000000 ,6,300,200,Sukun,
820000000 ,3,75,105,Barat,
900000000 ,2,71,98,Sukun,
1150000000 ,3,125,102,Blimbing,
1750000000 ,4,200,124,Lowokwaru,2.0
2300000000 ,3,250,300,Blimbing,7.0
7250000000 ,5,360,392,Blimbing,
1500000000 ,3,65,105,Malang,4.0
3255000000 ,3,180,205,Tidar,
1350000000 ,3,135,119,Blimbing,
1375000000 ,5,150,110,Hatta,
2500000000 ,4,212,240,Araya,
1650000000 ,4,150,3,Tidar,
1100000000 ,3,90,126,Blimbing,
5100000000 ,7,400,328,Malang,3.0
1200000000 ,2,45,90,Kota,
650000000 ,3,112,112,Ploso,
550000000 ,2,72,84,Sukun,
1500000000 ,3,250,91,Sukun,
560000000 ,2,48,71,Malang,11.0
1600000000 ,6,400,143,Blimbing,
1800000000 ,5,189,200,Sukun,
1100000000 ,2,60,98,Sukun,
1800000000 ,5,160,183,Malang,
4000000000 ,6,256,345,Malang,
2500000000 ,4,400,285,Dieng,
368000000 ,2,74,40,Karangploso,
5500000000 ,4,300,435,Shanta,
7500000000 ,6,462,831,Blimbing,
5000000000 ,8,300,449,Blimbing,3.0
2500000000 ,6,200,260,Malang,
1725000000 ,4,150,140,Blimbing,
3050000000 ,3,250,226,Lowokwaru,3.0
1900000000 ,8,180,209,Lowokwaru,4.0
4000000000 ,3,360,266,Lowokwaru,4.0
975000000 ,3,66,96,Lowokwaru,
449000000 ,3,65,60,Pakis,
3000000000 ,4,160,220,Sukun,
2500000000 ,3,268,268,Lowokwaru,1.0
1950000000 ,7,170,170,Dieng,
595000000 ,4,135,84,Sukun,
2500000000 ,4,250,300,Blimbing,
535000000 ,2,57,60,Malang,11.0
750000000 ,2,36,78,Sukun,
2300000000 ,5,285,208,Blimbing,
2500000000 ,3,150,236,Dau,
8600000000 ,4,600,476,Gunung-gunung,
900000000 ,3,93,49,Malang,1.0
2100000000 ,3,240,180,Araya,
1100000000 ,4,148,197,Blimbing,
5250000000 ,4,380,420,Sukun,
395000000 ,2,55,65,Malang,5.0
2600000000 ,5,250,240,Blimbing,
2200000000 ,4,130,145,Lowokwaru,
6000000000 ,6,601,401,Blimbing,4.0
7000000000 ,2,511,511,Kota,
2450000000 ,4,200,200,Blimbing,7.0
1800000000 ,4,180,200,Lowokwaru,
875000000 ,2,140,74,Sukun,
350000000 ,2,40,60,Pakis,9.0
875000000 ,2,90,90,Blimbing,
390000000 ,2,65,65,),
550000000 ,2,45,72,Malang,
613000000 ,2,42,69,Lowokwaru,
1950000000 ,4,150,216,Blimbing,
1700000000 ,3,145,126,Blimbing,1.0
400000000 ,2,45,100,Dau,4.0
2100000000 ,8,200,283,Sengkaling,
550000000 ,2,60,78,Sukun,
550000000 ,2,60,84,Blimbing,
2411000000 ,3,144,187,Tidar,
1100000000 ,2,47,96,Kedungkandang,
650000000 ,2,50,80,Hatta,
2800000000 ,4,280,466,Blimbing,
2000000000 ,3,200,240,Blimbing,4.0
425000000 ,2,54,72,Sukun,
1200000000 ,5,140,125,Blimbing,
400000000 ,2,75,75,Lowokwaru,
525000000 ,2,45,92,Dau,2.0
2000000000 ,3,200,240,Malang,
725000000 ,5,120,126,Malang,2.0
1200000000 ,10,200,128,Sukun,
698000000 ,3,57,77,Dau,10.0
369000000 ,3,60,50,Dau,
575000000 ,2,70,114,Malang,
400000000 ,3,65,60,Pakis,
1800000000 ,5,170,200,Araya,
2300000000 ,4,160,146,Malang,
1295000000 ,3,120,126,Lowokwaru,
2100000000 ,4,200,174,Lowokwaru,
426062500 ,2,39,60,Lowokwaru,1.0
850000000 ,2,70,90,Blimbing,
3200000000 ,4,165,144,Lowokwaru,
1200000000 ,2,100,120,Malang,3.0
1100000000 ,4,90,117,Sukun,2.0
650000000 ,2,54,88,Blimbing,5.0
6300000000 ,6,450,375,Blimbing,3.0
587000000 ,2,50,71,Madu,
2150000000 ,4,200,100,Klojen,
5500000000 ,4,350,450,Malang,4.0
850000000 ,2,54,108,Pakis,3.0
284000000 ,2,38,60,Pakis,19.0
244000000 ,2,38,60,Pakis,
272000000 ,2,30,64,Kedungkandang,3.0
400000000 ,3,65,60,Pakis,
525000000 ,2,45,92,Dau,2.0
4500000000 ,7,500,531,Blimbing,
1800000000 ,3,200,160,Pakis,
290000000 ,2,25,70,Malang,4.0
1900000000 ,10,420,420,Pakis,
350000000 ,2,36,72,Kedungkandang,6.0
200000000 ,2,30,66,Kedungkandang,
4300000000 ,4,300,354,Klojen,
860000000 ,3,77,99,Tunggulwulung,8.0
900000000 ,3,80,70,Kota,
3500000000 ,6,149,339,Sukun,2.0
2000000000 ,8,300,184,Blimbing,
1050000000 ,3,105,98,Blimbing,3.0
850000000 ,2,50,105,Tidar,
560000000 ,3,54,91,Dau,4.0
4000000000 ,4,400,450,Indah,
850000000 ,3,166,83,MALANG,
992000000 ,2,75,92,Blimbing,10.0
200000000 ,2,30,60,Kedungkandang,8.0
180600000 ,2,30,60,Bululawang,6.0
1000000000 ,9,240,120,Dau,3.0
2800000000 ,6,250,296,Malang,
995000000 ,3,90,98,Blimbing,
1300000000 ,2,50,90,Lowokwaru,
2000000000 ,7,292,175,Blimbing,3.0
229000000 ,2,40,72,Ploso,
399000000 ,2,50,72,Ploso,
304000000 ,2,45,84,Batu,1.0
600000000 ,2,50,60,Ploso,
1700000000 ,3,150,132,Malang,
400000000 ,3,65,60,Blimbing,
228000000 ,1,27,66,Lowokwaru,7.0
1300000000 ,3,130,125,Blimbing,
505000000 ,2,60,143,Sukun,6.0
5200000000 ,5,375,418,Araya,
3500000000 ,6,300,4001,Blimbing,
800000000 ,2,75,75,Blimbing,2.0
1250000000 ,2,76,130,Malang,
575000000 ,2,100,60,Ploso,11.0
350000000 ,2,36,69,Lawang,8.0
200000000 ,2,30,60,Karangploso,
345000000 ,2,38,63,Sukun,9.0
1250000000 ,4,104,71,Lowokwaru,
1600000000 ,5,111,180,Malang,
595000000 ,2,84,84,Malang,
500000000 ,2,60,72,Malang,
850000000 ,3,166,83,MALANG,
992000000 ,2,75,92,Blimbing,10.0
500000000 ,2,40,72,Pakis,
2800000000 ,6,250,296,Malang,
1300000000 ,2,50,90,Lowokwaru,
9000000000 ,8,825,600,Blimbing,10.0
3700000000 ,33,600,284,Klojen,
375000000 ,2,40,90,Malang,6.0
689000000 ,2,45,84,Blimbing,
680000000 ,2,45,72,Dau,
950000000 ,3,200,84,Lowokwaru,
4250000000 ,5,800,509,Klojen,
404000000 ,2,48,66,Lowokwaru,9.0
228000000 ,1,27,66,Lowokwaru,7.0
505000000 ,2,60,143,Sukun,6.0
5200000000 ,5,375,418,Araya,
7000000000 ,8,350,389,Lowokwaru,
435000000 ,2,50,83,Kedungkandang,
800000000 ,2,75,75,Blimbing,2.0
1250000000 ,2,76,130,Malang,
5500000000 ,3,350,450,Sukun,
5200000000 ,4,410,375,Blimbing,
420000000 ,2,84,84,Malang,
850000000 ,3,60,60,Blimbing,6.0
345000000 ,2,38,63,Sukun,9.0
3900000000 ,8,315,431,Lowokwaru,
219000000 ,2,36,66,Ploso,
1299000000 ,3,102,91,Kedungkandang,2.0
500000000 ,2,60,72,Malang,
625000000 ,2,45,105,Tanjungrejo,4.0
683000000 ,2,60,69,Tunggulwulung,
300000000 ,2,38,60,Dau,
595000000 ,2,61,73,Dau,2.0
3150000000 ,4,250,200,Araya,
3300000000 ,5,174,388,Sukun,
2000000000 ,3,160,131,Sukun,
340000000 ,2,31,60,Malang,11.0
280000000 ,2,64,67,Pakis,
1200000000 ,3,50,131,Malang,
950000000 ,3,200,84,Lowokwaru,
404000000 ,2,48,66,Lowokwaru,9.0
4800000000 ,10,400,470,Jatimulyo,
880000000 ,3,90,102,Sukun,
668000000 ,3,75,130,Singosari,
450000000 ,3,50,72,Tlogomas,7.0
599000000 ,2,60,72,Cemorokandang,
385000000 ,3,56,84,Lawang,10.0
550000000 ,3,125,68,Singosari,
6500000000 ,6,385,500,Malang,
675000000 ,3,90,123,Sukun,
435000000 ,2,50,83,Kedungkandang,
750000000 ,2,60,90,Malang,
880000000 ,3,90,102,Malang,1.0
595000000 ,4,135,84,Klojen,4.0
5500000000 ,6,601,401,Lowokwaru,
2100000000 ,4,113,240,Blimbing,3.0
3500000000 ,6,350,347,Lowokwaru,
535000000 ,2,45,60,Lowokwaru,
860000000 ,3,70,89,Blimbing,
1650000000 ,3,130,200,Sukun,
1250000000 ,3,75,106,Lowokwaru,
2100000000 ,14,250,237,Lowokwaru,
1450000000 ,4,100,150,Sukun,
1200000000 ,3,80,155,Blimbing,
650000000 ,2,70,95,Blimbing,
1650000000 ,11,150,100,Lowokwaru,3.0
1000000000 ,2,70,84,Blimbing,
1900000000 ,3,80,154,Lowokwaru,
1250000000 ,4,315,150,Sukun,
1900000000 ,14,180,180,Lowokwaru,
950000000 ,3,102,91,Blimbing,
1400000000 ,4,225,200,Blimbing,
2500000000 ,25,450,244,Lowokwaru,
1250000000 ,3,100,112,Griyashanta,
4500000000 ,5,484,484,Blimbing,
610000000 ,2,40,72,Lowokwaru,
1150000000 ,4,270,100,Samaan,
1300000000 ,3,100,135,Blimbing,
1750000000 ,3,101,198,Sukun,
2100000000 ,4,200,400,Lowokwaru,
1500000000 ,3,210,285,Arjosari,
3900000000 ,4,300,500,Dau,
1000000000 ,4,140,133,Lowokwaru,
1450000000 ,3,150,190,Sukun,
2150000000 ,3,190,150,Blimbing,
700000000 ,2,48,66,Lowokwaru,
775000000 ,3,96,96,Blimbing,
850000000 ,2,70,84,Blimbing,2.0
4000000000 ,6,250,553,Andalas,3.0
4000000000 ,4,340,266,Blimbing,
7000000000 ,7,650,550,Hatta,
7000000000 ,5,400,695,Klojen,
4000000000 ,7,250,300,Sukun,
3200000000 ,3,150,247,Hatta,
1700000000 ,2,100,153,Blimbing,
2500000000 ,4,300,165,Lowokwaru,6.0
15000000000 ,7,1000,900,Pakis,
950000000 ,2,70,98,Lowokwaru,
749000000 ,2,69,103,Lowokwaru,
1250000000 ,4,315,150,Sukun,
2900000000 ,5,220,265,Sukun,
950000000 ,3,102,91,Blimbing,
3000000000 ,3,70,211,Lowokwaru,
7000000000 ,5,350,400,Sukun,
425000000 ,2,60,78,Sukun,
1500000000 ,3,90,135,Karangbesuki,5.0
1500000000 ,3,185,148,Sukun,
10200000000 ,6,500,830,Blimbing,
5500000000 ,4,226,448,Tidar,
7800000000 ,5,600,539,Malang,
650000000 ,2,70,70,Blimbing,
785000000 ,3,95,105,Lowokwaru,
1800000000 ,6,300,230,Lowokwaru,
1200000000 ,3,105,84,Lowokwaru,
350000000 ,2,40,66,Kedungkandang,
490000000 ,2,50,78,Dieng,
790000000 ,2,60,74,Blimbing,
250000000 ,2,36,60,Pakis,
450000000 ,2,50,60,Ploso,4.0
3000000000 ,3,242,453,Araya,
900000000 ,3,100,334,Malang,
225000000 ,2,36,60,Singosari,
2400000000 ,10,180,104,Lowokwaru,4.0
6500000000 ,5,400,695,Dau,
3100000000 ,3,150,296,Tidar,
6500000000 ,5,350,263,Sukun,3.0
399500000 ,2,45,60,Cemorokandang,2.0
1400000000 ,3,122,96,Cemorokandang,3.0
585000000 ,2,42,70,Lowokwaru,7.0
1500000000 ,3,110,135,Lowokwaru,
1600000000 ,4,200,130,Blimbing,2.0
385000000 ,3,99,99,Pakis,
4000000000 ,5,474,300,Blimbing,
1300000000 ,5,220,195,Lowokwaru,4.0
4500000000 ,15,480,160,Lowokwaru,
1400000000 ,3,100,128,Pakis,
1900000000 ,3,80,154,Lowokwaru,
16000000000 ,5,880,880,Blimbing,13.0
850000000 ,3,69,84,Lowokwaru,
650000000 ,1,50,72,Ploso,
5500000000 ,7,600,435,Dau,5.0
299000000 ,2,36,60,Pakis,9.0
259000000 ,2,40,72,Ploso,2.0
1800000000 ,3,110,200,Dau,3.0
2000000000 ,4,198,213,Klojen,4.0
790000000 ,2,57,74,Blimbing,5.0
499000000 ,3,65,67,Dau,2.0
975000000 ,2,85,108,Sawojajar,
750000000 ,2,36,93,Ploso,
1450000000 ,3,90,72,Merjosari,
1500000000 ,5,72,72,Lowokwaru,
679000000 ,2,70,50,Blimbing,
10000000000 ,6,500,399,Klojen,
237250000 ,2,25,60,Sukun,12.0
15000000000 ,9,1500,900,Pakis,
585000000 ,2,42,70,Lowokwaru,7.0
1500000000 ,3,110,135,Lowokwaru,
2500000000 ,3,180,162,Lowokwaru,
567000000 ,2,42,69,Lowokwaru,
275000000 ,2,40,72,Tajinan,5.0
3000000000 ,4,240,272,Kedungkandang,
510000000 ,3,45,86,Blimbing,
1400000000 ,3,100,128,Pakis,
950000000 ,4,170,84,Lowokwaru,
1800000000 ,6,100,150,Pisangcandi,3.0
1100000000 ,4,120,135,Blimbing,
850000000 ,3,69,84,Lowokwaru,
2100000000 ,3,150,225,Blimbing,
2580000000 ,4,260,157,Lowokwaru,
1300000000 ,4,128,168,Sukun,
1350000000 ,2,65,198,Sukun,
3297000000 ,3,198,224,Tidar,
1200000000 ,12,89,140,Lowokwaru,
2600000000 ,6,150,215,Klojen,
230000000 ,2,30,60,Pakis,3.0
435000000 ,2,45,72,Lowokwaru,1.0
10000000000 ,4,550,496,Dieng,
10000000000 ,1,1355,1355,Kedungkandang,
875000000 ,2,116,116,Bandulan,
1800000000 ,4,160,216,Klojen,
3000000000 ,3,100,124,Mojolangu,5.0
3000000000 ,3,242,453,Araya,
2400000000 ,10,180,104,Lowokwaru,4.0
225000000 ,2,36,60,Singosari,
975000000 ,5,250,126,Dinoyo,5.0
6500000000 ,5,350,263,Sukun,3.0
2300000000 ,4,250,155,Lowokwaru,
399000000 ,2,42,66,Kedungkandang,4.0
380000000 ,3,50,72,Singosari,
1600000000 ,4,200,130,Blimbing,2.0
570000000 ,4,100,81,Sukun,
385000000 ,3,99,99,Pakis,
2400000000 ,4,244,158,Klojen,7.0
1300000000 ,5,220,195,Lowokwaru,4.0
180000000 ,2,40,60,Kedungkandang,
1000000000 ,5,130,150,Lowokwaru,2.0
565000000 ,2,36,83,Lowokwaru,8.0
16000000000 ,5,880,880,Blimbing,13.0
6300000000 ,5,450,375,Blimbing,
2500000000 ,4,300,161,Blimbing,9.0
5500000000 ,7,600,435,Dau,5.0
299000000 ,2,36,60,Pakis,9.0
9000000000 ,9,620,375,Blimbing,13.0
259000000 ,2,40,72,Ploso,2.0
1800000000 ,3,110,200,Dau,3.0
4000000000 ,5,474,300,Blimbing,4.0
499000000 ,3,65,67,Dau,2.0
975000000 ,2,85,108,Sawojajar,
1500000000 ,4,230,190,Malang,
319000000 ,2,65,65,Tlogowaru,4.0
185000000 ,2,36,72,Singosari,
430000000 ,3,94,94,Lawang,
193000000 ,2,36,75,Kepanjen,
12500000000 ,8,1003,1000,Dau,
250000000 ,2,36,66,Pakis,
850000000 ,16,150,95,Lowokwaru,
850000000 ,2,70,100,Sukun,
500000000 ,2,72,72,Tunjungsekar,
795000000 ,3,75,89,Blimbing,
800000000 ,2,75,75,Blimbing,5.0
550000000 ,4,73,73,Malang,
1050000000 ,3,140,172,Malang,
550000000 ,2,48,84,Lawang,
2900000000 ,4,200,294,Sukun,
2800000000 ,6,360,250,Lowokwaru,
3220000000 ,13,254,84,Lowokwaru,
400000000 ,3,57,68,Dau,
700000000 ,4,160,104,Ploso,
3250000000 ,12,350,198,Lowokwaru,
1350000000 ,3,90,72,Merjosari,
4000000000 ,5,450,375,Ploso,
3300000000 ,5,156,450,Dau,3.0
1600000000 ,3,90,201,Malang,
850000000 ,2,62,62,Lowokwaru,14.0
336000000 ,2,38,78,Singosari,9.0
1250000000 ,2,95,153,Sulfat,7.0
350000000 ,2,25,107,Pakisaji,12.0
550000000 ,3,50,50,Lowokwaru,
980000000 ,5,130,98,Sukun,
850000000 ,2,110,112,Sukun,
977000000 ,3,111,80,Sukun,
670000000 ,3,70,91,Dau,10.0
1200000000 ,2,105,162,Lowokwaru,
30000000000 ,5,850,977,Malang,
900000000 ,3,81,84,Sukun,
2000000000 ,6,200,198,Blimbing,
800000000 ,2,45,116,Blimbing,
7900000000 ,5,421,630,Blimbing,
600000000 ,1,50,80,Lowokwaru,
3000000000 ,4,200,216,Dau,1.0
2000000000 ,3,200,240,Malang,
4300000000 ,4,250,280,Malang,
1700000000 ,6,180,118,Blimbing,
5500000000 ,5,280,407,Lowokwaru,
669000000 ,2,60,74,Lowokwaru,
495000000 ,2,50,100,Malang,
1200000000 ,2,110,135,Lowokwaru,
450000000 ,3,75,75,Malang,1.0
750000000 ,5,162,81,Sukun,
1250000000 ,2,150,409,Lowokwaru,
27500000000 ,6,400,785,Gunung-gunung,
1800000000 ,5,200,159,Lowokwaru,4.0
950000000 ,3,80,129,Lowokwaru,
1200000000 ,3,105,84,Lowokwaru,
1350000000 ,4,125,117,Blimbing,9.0
850000000 ,4,120,102,Blimbing,
7000000000 ,5,750,546,Blimbing,
1550000000 ,4,155,155,Sukun,
160000000 ,2,30,30,Sukun,
1600000000 ,4,125,98,Blimbing,7.0
349000000 ,3,50,60,Kedungkandang,8.0
5500000000 ,6,295,360,Blimbing,
2500000000 ,4,300,161,Lowokwaru,8.0
675000000 ,3,160,350,Dau,
1150000000 ,2,51,112,Karangbesuki,5.0
1200000000 ,3,100,120,Dau,
3600000000 ,5,500,350,Blimbing,
4800000000 ,22,487,2337,Lowokwaru,
10000000000 ,7,340,400,Klojen,
150000000 ,2,25,60,Pakis,
225000000 ,2,60,41,Pakis,5.0
900000000 ,4,150,141,langsep,3.0
1500000000 ,5,225,250,Singosari,
950000000 ,3,135,102,Blimbing,
450000000 ,4,108,108,Malang,
800000000 ,2,112,112,Kedungkandang,
6800000000 ,4,510,430,Klojen,
795000000 ,2,83,70,Araya,
295000000 ,2,36,72,Ploso,
2300000000 ,4,178,148,Klojen,4.0
2900000000 ,5,180,236,Blimbing,10.0
485000000 ,2,45,72,Hatta,
2500000000 ,7,350,214,Blimbing,
850000000 ,3,73,92,Blimbing,4.0
400000000 ,2,45,66,Kedungkandang,
950000000 ,4,105,87,Sukun,3.0
975000000 ,3,130,140,Blimbing,1.0
15000000000 ,11,320,680,Klojen,
